Model,Accuracy,Norm_acc,Overall_corr,ECE_conf,ECE_conf-logits,ECE_logits,Dist_conf-logits,Overall_logits_mean,Overall_logits_std,Overall_confidence_mean,Overall_confidence_std,Match_corr,Match_logits_mean,Match_logits_std,Match_confidence_mean,Match_confidence_std,Mismatch_corr,Mismatch_logits_mean,Mismatch_logits_std,Mismatch_confidence_mean,Mismatch_confidence_std,Task,pertubation
Qwen2.5-7B_base_45_nonsense1,0.845,0.69,0.1504834017215368,0.0749999999999999,0.0458544805645942,0.0378700712323188,0.0110484220666103,0.8158544805645943,0.1318733017947359,7.7,0.935078531085216,0.1154797188187065,0.8342785373241943,0.1233902345532291,7.804733727810651,0.7888969583031408,-0.0541513082373593,0.7154136550041937,0.1332656852732821,7.129032258064516,1.384243126137192,CoLA,nonsense
Qwen2.5-7B_base_45_nonsense2,0.835,0.6699999999999999,-0.0098658064482126,0.0599999999999999,0.0385674136877059,0.0447918647527694,0.0114700336086566,0.813567413687706,0.1327337003269234,7.75,0.8432409361397901,0.0306001272898555,0.8334729414500163,0.1207589043903624,7.772455089820359,0.8116370984605309,-0.2514684875365922,0.7128333792541967,0.1462303005130951,7.636363636363637,0.9943019479194252,CoLA,nonsense
Qwen2.5-7B_base_45_nonsense3,0.835,0.6699999999999999,0.1011438116661309,0.0384999999999999,0.0352371210455893,0.0260401138663291,0.0093014182919822,0.8317371210455895,0.1264319219590858,7.965,0.3069954904486044,0.0206709742860233,0.8516985552753517,0.114153140175797,7.976047904191617,0.2442617549275368,0.1996352736268823,0.7307201660040653,0.1385862258602208,7.909090909090909,0.5222329678670935,CoLA,nonsense
Qwen2.5-7B_base_45_withAlignment,,,,,,,,,,,,,,,,,,,,,,CoLA,withAlignment
Qwen2.5-7B_base_new_56,0.8,0.6000000000000001,0.2507394612372499,0.0799999999999999,0.0270088398456574,0.055155336856842,0.0089448756215099,0.7510003244876862,0.1230008931856015,7.58,0.7391425155485628,0.1982383490900248,0.7755413245409727,0.114307895631446,7.69375,0.6344102892405984,0.0044211431165028,0.65283632427454,0.1075800563787477,7.125,0.9388345202485134,CoLA,origin
Qwen2.5-7B_base_new_56_criticism1,0.82,0.6399999999999999,0.1531737063930617,0.0954999999999999,0.0551668466329575,0.093580253124237,0.0100502588119261,0.7264197468757629,0.1191453042695664,7.245,0.9847964868961576,0.147189238033111,0.7440566275177932,0.1149380054516739,7.347560975609756,0.8833463438144354,-0.1086237103591799,0.6460739572842916,0.1053109452051484,6.777777777777778,1.26741832334443,CoLA,criticism
Qwen2.5-7B_base_new_56_criticism2,0.815,0.6299999999999999,0.1489625048406113,0.103,0.0308280035555363,0.0840882436931132,0.0096570270154329,0.7309117563068867,0.1227856784775641,7.12,0.7865707007870827,0.1164178201348408,0.7474172623610935,0.1209232552591077,7.233128834355829,0.7163914385137454,-0.1241329646141385,0.6581983107167322,0.1042592319918948,6.621621621621622,0.8929150560368534,CoLA,criticism
Qwen2.5-7B_base_new_56_criticism3,0.82,0.6399999999999999,0.1660908458262067,0.0834999999999999,0.0312691166400909,0.0932186770439148,0.0093726860495402,0.735652185678482,0.1217749499344102,7.365,0.7711995485726076,0.1626615517057316,0.7578346900096754,0.1135541060513136,7.396341463414634,0.7802697538815581,0.0449098257457266,0.6345985548363792,0.1070200010578969,7.222222222222222,0.721550359042888,CoLA,criticism
Qwen2.5-7B_base_new_56_approval1,0.845,0.69,0.2094980600182776,0.122,0.0414606291651726,0.1012198218703269,0.0098746889104711,0.743780178129673,0.1203917740911178,7.23,0.9807698750158932,0.1757369010480158,0.7561585617488658,0.1164603775531721,7.331360946745562,0.9110557291192466,0.0997996630868074,0.6762980222702026,0.1209256506103107,6.67741935483871,1.1658215064692523,CoLA,approval
Qwen2.5-7B_base_new_56_approval2,0.82,0.6399999999999999,0.2031744798233088,0.1154999999999999,0.0498250779509544,0.0764521810412406,0.0101466515527074,0.7435478189587593,0.1241167920709844,7.045,0.9149649195570844,0.1925709252774503,0.759221465122409,0.1223477408749252,7.079268292682927,0.9065863708565414,0.1742626913885319,0.672145653102133,0.1071477110601667,6.888888888888889,0.9495195109039632,CoLA,approval
Qwen2.5-7B_base_new_56_approval3,0.855,0.71,0.0977317238177623,0.1495,0.0656510414779187,0.1114230598509312,0.0107104221504656,0.7435769401490688,0.118456169356221,7.055,0.993433212520446,0.0948237224977486,0.7548657594717036,0.1166386676414235,7.087719298245614,0.981248336158397,0.0025248952442321,0.6770118331087047,0.1084425885267993,6.862068965517241,1.059788992846975,CoLA,approval
Qwen2.5-7B_base_new_56_nonsense1,0.83,0.6599999999999999,0.2031688971450287,0.1054999999999999,0.0149846650958061,0.0955024054646491,0.0091749599328589,0.7394846650958061,0.1263310844034813,7.245,0.6300474577323327,0.1886253379750857,0.7568201824843165,0.1220667238745143,7.253012048192771,0.6668491900558956,0.3576219237678778,0.6548465507871964,0.1133448607568186,7.205882352941177,0.4104256301219048,CoLA,nonsense
Qwen2.5-7B_base_new_56_nonsense2,0.84,0.6799999999999999,0.1060578974916097,0.1035,0.0292437863945961,0.0975276646018028,0.0100964006728796,0.7424723353981971,0.1299182931194714,7.365,0.7513973582264908,0.106928371569885,0.7614072334198725,0.1249575561722933,7.392857142857143,0.7740995486409735,-0.106507168864602,0.6430641207844019,0.1099580069760264,7.21875,0.6082431071696208,CoLA,nonsense
Qwen2.5-7B_base_new_56_nonsense3,0.825,0.6499999999999999,0.0575664978767278,0.0714999999999999,0.0519345170855522,0.0793420055508613,0.0100447500408926,0.7465194830298424,0.1241743868066015,7.635,0.7513973582264902,0.0225145405569186,0.7654495232033007,0.119923981878664,7.709090909090909,0.6809084840390561,-0.1630788098704762,0.6572778650692531,0.104594178267389,7.285714285714286,0.9570613285232152,CoLA,nonsense
Qwen2.5-7B_base_new_56_withAlignment,,,,,,,,,,,,,,,,,,,,,,CoLA,withAlignment
Mistral-7B-v0.3_base_45,0.75,0.5,0.201371829731951,0.2145,0.1547953208982944,0.1721259598433971,0.0148914842192128,0.5778740401566028,0.0604029197086488,6.395,2.0518345756001226,0.2391677059416868,0.5879817187786103,0.063774909775931,6.446666666666666,2.099973367254152,-0.0368083244141982,0.5475510042905808,0.0346222473182099,6.24,1.911938859922469,CoLA,origin
Mistral-7B-v0.3_base_45_criticism1,0.73,0.4599999999999999,0.1030586884249255,0.252,0.1273137136995792,0.1594050784409046,0.0129313118904286,0.5705949215590954,0.0531173205076004,5.92,1.7971501728343675,0.0451853538395861,0.5771986088932377,0.0558284373299624,5.86986301369863,1.8013929423725092,0.3856818198690981,0.5527405076556735,0.0402701758458395,6.055555555555555,1.795346885772099,CoLA,criticism
Mistral-7B-v0.3_base_45_criticism2,0.59,0.1799999999999999,0.0171565240638372,0.1875,0.1387912745177745,0.0510656915605068,0.0134743184584992,0.5677249212563038,0.0478723051139961,6.375,1.720224070948711,0.1147155729409156,0.5774098523592545,0.0500711401469518,6.271186440677966,1.636449235905263,-0.0870290527169055,0.553788069181326,0.0409352604676511,6.524390243902439,1.8340107149686165,CoLA,criticism
Mistral-7B-v0.3_base_45_criticism3,0.69,0.3799999999999999,0.1345643957954739,0.21,0.1242234450578689,0.1105848488211631,0.0126712516060708,0.5794151511788368,0.060042617042089,6.1,1.7479348906379626,0.1023964387651315,0.5904250036979067,0.062630118016395,6.036231884057971,1.7189770353402258,0.3200636782484955,0.5549093504105845,0.0454612364856182,6.241935483870968,1.8169104010945336,CoLA,criticism
Mistral-7B-v0.3_base_45_approval1,0.745,0.49,0.2156885330485599,0.2504999999999999,0.140423580288887,0.1805260479450225,0.0139602404626019,0.5792699301242829,0.0629267883586083,6.105,1.9909279167888667,0.245536914201507,0.5912645627188202,0.0655037581600021,6.10738255033557,2.033971416782462,0.1488465820069859,0.5442267878382814,0.0371215757479424,6.098039215686274,1.8788816030903528,CoLA,approval
Mistral-7B-v0.3_base_45_approval2,0.63,0.26,0.0810090130585834,0.2275,0.103214874356985,0.0691693975031375,0.0104231187364581,0.5757243086397648,0.0530255255785509,5.775,1.422848371203757,0.2226199841446295,0.5877116100182609,0.0559172515208702,5.666666666666667,1.3856406460551036,-0.1140796558121896,0.5553134981844876,0.0405025082507658,5.95945945945946,1.475268159410202,CoLA,approval
Mistral-7B-v0.3_base_45_approval3,0.68,0.3600000000000001,0.2249840810128415,0.1735,0.1341684189736843,0.1056596086919307,0.0126846115153552,0.5743403913080692,0.06195719616561,6.745,1.5037557670829318,0.2909817253075383,0.5843564168933559,0.0673110826081264,6.691176470588236,1.5275965430234115,0.0943540358095672,0.5530563369393349,0.0417110738421975,6.859375,1.456972153866661,CoLA,approval
Mistral-7B-v0.3_base_45_nonsense1,0.75,0.5,0.2330638954551839,0.2055,0.1262026879787444,0.1730526077747345,0.0125076873180993,0.5769473922252655,0.0517101347522921,6.095,1.789409099290354,0.2464990672376321,0.5808723517258962,0.0525608133715101,6.153333333333333,1.8382099063913435,0.158222584783485,0.5651725137233734,0.0476460715763028,5.92,1.6393129471749777,CoLA,nonsense
Mistral-7B-v0.3_base_45_nonsense2,0.75,0.5,0.3042152090530347,0.1949999999999999,0.0856464571356773,0.1920341029763222,0.0091923203295773,0.5728021922707558,0.0544958560040624,5.57,1.350637296067174,0.3197826568128128,0.5830571067333221,0.0558105201628003,5.68,1.4062182136601455,0.020063363042307,0.5420374488830566,0.0360794456876414,5.24,1.116846873468118,CoLA,nonsense
Mistral-7B-v0.3_base_45_nonsense3,0.675,0.3500000000000001,0.1424487045389439,0.1895,0.1168771469295024,0.1231485010683536,0.0114279481178455,0.5716237403452397,0.055603094906993,6.095,1.555012966709015,0.2385875844275102,0.5853286186854044,0.056867800551605,6.125925925925926,1.6546164710028357,-0.2131508262409302,0.5431597622541281,0.0402882570549184,6.030769230769231,1.3342745075652398,CoLA,nonsense
Mistral-7B-v0.3_base_45_withAlignment,0.725,0.4499999999999999,0.0394327623479186,0.191,0.1668717991411686,0.1131964121758938,0.0152421352477634,0.6167761294543743,0.0937322358116732,6.06,1.9814212451555508,0.0284082858145671,0.6311711566201572,0.0987557189077019,6.220689655172414,2.1163023489529795,-0.1150014448749393,0.5788256032900376,0.0659283073803155,5.636363636363637,1.5075567228888187,CoLA,withAlignment
Mistral-7B-v0.3_base_new_56,0.58,0.1599999999999999,0.0831990053256593,0.2195,0.2261125677525997,0.0545364181697368,0.0165465556509874,0.5733874322474003,0.0605832960497827,7.995,0.0707106781186549,,0.5849282821190769,0.0705786963097996,8.0,0.0,0.1591935303248775,0.5574500681388945,0.038142906320647,7.988095238095238,0.1091089451179961,CoLA,origin
Mistral-7B-v0.3_base_new_56_criticism1,0.535,0.07,-0.0102622982526927,0.2695,0.2359794501364231,0.0591977767646312,0.0172661833893436,0.5655205498635769,0.0590085884753637,8.015,0.2121320343559644,-0.0263282693651887,0.5755882703255271,0.0688995819369812,8.02803738317757,0.290020946713699,,0.5539372585793977,0.0425286435529551,8.0,0.0,CoLA,criticism
Mistral-7B-v0.3_base_new_56_criticism2,0.61,0.2199999999999999,0.1223809850534554,0.1825,0.2225674755871296,0.0529913885891437,0.0162574882571303,0.5699325244128705,0.0547564255874149,7.925,0.2640523018086614,0.1315233991294812,0.5815335768656652,0.0603014654287099,7.926229508196721,0.2624749586445505,0.1202323380980481,0.5517872885251657,0.038572906369148,7.923076923076923,0.2681940937606046,CoLA,criticism
Mistral-7B-v0.3_base_new_56_criticism3,0.625,0.25,0.3830600404700635,0.179,0.2382002458870411,0.0735655908286571,0.0174361338129907,0.5664231239259243,0.0643233119085803,8.04,0.5383764911575896,0.4666221977720069,0.5784877858161926,0.0722526133192754,8.096,0.5739506554040255,0.0106742263265273,0.5463153541088104,0.0415098388498214,7.946666666666666,0.461880215351701,CoLA,criticism
Mistral-7B-v0.3_base_new_56_approval1,0.61,0.2199999999999999,0.2072521454904251,0.1885,0.227516847461462,0.0499082340300082,0.0165998468770035,0.5715524961054325,0.0578736759461588,7.985,0.3245019376485888,0.2892025239456436,0.5821339810480837,0.0598976524932078,8.0,0.2226808857075616,0.150611211734077,0.5550019683746191,0.0506300687651387,7.961538461538462,0.4396665706040127,CoLA,approval
Mistral-7B-v0.3_base_new_56_approval2,0.65,0.3,0.1948472793902335,0.1505,0.2266796490550041,0.0791796490550041,0.0166599365292084,0.5708203509449958,0.0617597191981558,7.975,0.3390423996253537,0.2217690378956436,0.5795879043065585,0.0691468628421473,7.984615384615385,0.3934466145758141,0.0040109355699923,0.5545377518449511,0.0405934909823359,7.957142857142857,0.203997320649802,CoLA,approval
Mistral-7B-v0.3_base_new_56_approval3,0.63,0.26,0.4736196990000114,0.1755,0.2351482430100442,0.0776365348696708,0.0169671715776941,0.5673517569899559,0.0543777676026411,8.025,0.2543589834511672,0.5295487563547134,0.5774431611810412,0.0591582027543382,8.03968253968254,0.3200198406547604,,0.5501690957997296,0.0399126315209513,8.0,0.0,CoLA,approval
Mistral-7B-v0.3_base_new_56_nonsense1,0.58,0.1599999999999999,0.2684606680929604,0.2144999999999999,0.230586138188839,0.0414848467707633,0.0168210685444283,0.5642251202464104,0.0593724566665934,7.945,0.3354663745328452,0.38865468458633,0.5756713357465021,0.0664582400774356,7.982758620689655,0.263183144058167,0.109632460703366,0.5484184416986647,0.0435457204934235,7.892857142857143,0.4112237728951814,CoLA,nonsense
Mistral-7B-v0.3_base_new_56_nonsense2,0.645,0.29,0.2420732086753731,0.1475,0.2251253290474415,0.0776253290474414,0.0165499175322694,0.5673746709525586,0.0588039264347857,7.925,0.4362644074020119,0.2281160462710568,0.578173676664515,0.0650568438473332,7.984496124031008,0.4504250791618781,0.1396195490319791,0.5477539422646375,0.0385448317110837,7.816901408450704,0.3895000148516257,CoLA,nonsense
Mistral-7B-v0.3_base_new_56_nonsense3,0.645,0.29,0.2823349928086582,0.1565,0.2291998336911201,0.0796429219841956,0.0167662319167869,0.5703554537892341,0.0607686730901714,7.995,0.3544051566715382,0.3307603904511121,0.5779086055681687,0.0641790962033642,8.007751937984496,0.2930476718632926,0.2346213623555063,0.556632121683846,0.0516742812907949,7.971830985915493,0.4463128622683384,CoLA,nonsense
Mistral-7B-v0.3_base_new_56_withAlignment,0.605,0.2099999999999999,0.0879727823593103,0.2325,0.2716680354475975,0.0568684461712837,0.0198181493023896,0.5618319645524025,0.051882544193565,8.335,0.5040289933432941,0.117223102509653,0.573867586772304,0.0583380402701473,8.380165289256198,0.5362865892273682,-0.131628610330108,0.5433976571016674,0.0325999399927829,8.265822784810126,0.4445931807813451,CoLA,withAlignment
Llama-3.1-8B_base_45,0.545,0.09,0.0007243882152475,0.0574999999999999,0.1429611414670944,0.0573089143633842,0.0151815507948189,0.5686426398158073,0.065161832406864,6.025,2.023573385432599,-0.1321727187613374,0.585636532908186,0.0714619285415597,6.697247706422019,2.3785483713265227,-0.0629367177164014,0.5482873173205407,0.0499164190664316,5.21978021978022,1.030665349311339,CoLA,origin
Llama-3.1-8B_base_45_criticism1,0.57,0.1399999999999999,-0.2253499607316718,0.1075,0.2110128884017467,0.0465069372951985,0.0200371300501867,0.5678571118414402,0.0643079918132997,6.775,2.3985705542088147,-0.4021013810012238,0.5826926866644307,0.0708958774665551,7.412280701754386,2.509491375708836,-0.1674385239147076,0.5481913498667783,0.0480996505842165,5.930232558139535,1.957132943119896,CoLA,criticism
Llama-3.1-8B_base_45_criticism2,0.58,0.1599999999999999,-0.1591848384383093,0.155,0.2508442996442318,0.1225443203747272,0.0217542882117855,0.5851824159920216,0.06771819600591,7.35,2.501758175733471,-0.2535473319825281,0.6055104835280056,0.070542843982521,7.887931034482759,2.48043317298354,-0.3227463521013319,0.5571103227280435,0.0521999286995764,6.607142857142857,2.3491493315146217,CoLA,criticism
Llama-3.1-8B_base_45_criticism3,0.66,0.32,-0.0546020159824831,0.0975,0.2234599715471267,0.1067016118764877,0.0213235230375003,0.5532983881235123,0.0550652154043518,7.125,2.477917548443536,-0.1950734985748523,0.5618992215304663,0.0613224694921408,7.651515151515151,2.5049107448097523,0.1397960546671822,0.5366026526864838,0.034998002943752,6.102941176470588,2.0886309583241927,CoLA,criticism
Llama-3.1-8B_base_45_approval1,0.62,0.24,-0.1487147192973304,0.0974999999999999,0.2075791211426258,0.0777201171219348,0.0195258743755139,0.5788327123224736,0.0754494278593152,6.725,2.382805871046883,-0.2546846733463779,0.5939361842409256,0.0837888104675356,7.17741935483871,2.489158237895066,-0.1327599106252113,0.5541902055081568,0.0509723675906596,5.9868421052631575,2.003286772965079,CoLA,approval
Llama-3.1-8B_base_45_approval2,0.655,0.31,-0.1675491350420854,0.1725,0.2326311519742012,0.1087704193592071,0.020592821143728,0.5917603713274002,0.0773785348156892,7.025,2.460619483220851,-0.2853611281034471,0.6158864577762954,0.081809711469931,7.251908396946565,2.4972092468020293,-0.1383026693544235,0.5459557724171791,0.0384277767909016,6.594202898550725,2.347206353116214,CoLA,approval
Llama-3.1-8B_base_45_approval3,0.61,0.2199999999999999,-0.1366210858773663,0.09,0.2159836116433143,0.0490038460493087,0.0202495728833674,0.5711181640625,0.0673886451056884,6.9,2.4330223981603094,-0.1855067812627159,0.5805033323217611,0.0688451184281565,7.418032786885246,2.508959693322673,-0.2095152715467334,0.5564387983236557,0.0626941985312289,6.089743589743589,2.077622876394273,CoLA,approval
Llama-3.1-8B_base_45_nonsense1,0.63,0.26,-0.0255694275342553,0.0744999999999999,0.1767644262015819,0.1227902318537235,0.0177420959996391,0.5660278828442097,0.0616027588874151,6.495,2.2750503887511524,-0.1007794377544617,0.5787383658545358,0.0639207226905113,6.992063492063492,2.4380189720214456,-0.1454139365029989,0.5443857090698706,0.0509413086316881,5.648648648648648,1.667024520387595,CoLA,nonsense
Llama-3.1-8B_base_45_nonsense2,0.645,0.29,0.0090622013087786,0.1875,0.263529118001461,0.0937036523222923,0.023507016686891,0.5512963476777076,0.0421562808687993,7.675,2.5001256249843777,-0.0186892589450569,0.5589848985505659,0.0465336258000214,7.945736434108527,2.469533348881995,-0.0594677037442972,0.5373270087678668,0.0280316225755044,7.183098591549296,2.497483643046277,CoLA,nonsense
